#	recorded_at	updated_by	action	diff
1	2025-06-12 15:17:28.861	{"name": null, "roles": ["FYLER"], "org_id": "orsxsebzGTJi", "scopes": [], "tpa_id": null, "user_id": "usFLQHPZsZsC", "tpa_name": null, "created_at": null, "employee_id": "ouHIjmnRKbNl", "written_from": "platform-api", "allowed_CIDRs": [], "cluster_domain": null, "proxy_employee_id": "ouygf1UqDqXP"}	U	{"report_id": "rpp0OXpBtQBv", "updated_by": {"name": null, "roles": ["FYLER"], "org_id": "orsxsebzGTJi", "scopes": [], "tpa_id": null, "user_id": "usFLQHPZsZsC", "tpa_name": null, "created_at": null, "employee_id": "ouHIjmnRKbNl", "written_from": "platform-api", "allowed_CIDRs": [], "cluster_domain": null, "proxy_employee_id": "ouygf1UqDqXP"}, "added_to_report_at": "2025-06-12 15:17:28.608694+00", "intent": {"id": "inta0ae0b60-3685-4c7e-8b7f-aa6f0c6f84c7", "action": "ADDED_TO_REPORT", "reason": null}}
2	2025-06-12 15:17:14.718	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "POLICY", "user_id": "POLICY", "tpa_name": "POLICY", "created_at": null, "employee_id": "POLICY", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	U	{"updated_by": {"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "POLICY", "user_id": "POLICY", "tpa_name": "POLICY", "created_at": null, "employee_id": "POLICY", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}, "is_receipt_mandatory": false, "is_policy_flagged": false}
3	2025-06-12 15:17:09.573	{"name": null, "roles": ["FYLER"], "org_id": "orsxsebzGTJi", "scopes": [], "tpa_id": null, "user_id": "usFLQHPZsZsC", "tpa_name": null, "created_at": null, "employee_id": "ouHIjmnRKbNl", "written_from": "platform-api", "allowed_CIDRs": [], "cluster_domain": null, "proxy_employee_id": "ouygf1UqDqXP"}	U	{"updated_by": {"name": null, "roles": ["FYLER"], "org_id": "orsxsebzGTJi", "scopes": [], "tpa_id": null, "user_id": "usFLQHPZsZsC", "tpa_name": null, "created_at": null, "employee_id": "ouHIjmnRKbNl", "written_from": "platform-api", "allowed_CIDRs": [], "cluster_domain": null, "proxy_employee_id": "ouygf1UqDqXP"}, "cost_center_id": 46605, "category_id": 359935, "purpose": "food/center items", "custom_fields": [{"name": "Multiple Categories", "value": false}], "state": "COMPLETE", "intent": {"id": "int481ddf35-5bcd-4a94-9dee-662c0ddf0dc9", "action": "UPDATED", "reason": null}, "missing_mandatory_fields": {"amount": false, "receipt": false, "currency": false, "expense_field_ids": []}}
4	2025-06-12 08:45:02.925	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	U	{"claim_amount": 155.58, "amount": 155.58, "intent": {"id": "intfa52253e-6220-41cb-a988-6755d8ed4b56", "action": "UPDATED", "reason": "Amount update from VISA "}}
5	2025-06-10 06:42:44.680	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	U	{"intent": {"id": "int07a09922-502f-4e63-823c-2073bdadfc5f", "action": "DATA_EXTRACTED", "reason": null}, "extracted_data": {"date": "2025-06-10", "amount": 155.58, "category": "Food", "currency": "USD", "vendor_name": "Walmart"}}
6	2025-06-04 17:40:21.256	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	U	{"claim_amount": 163.35, "amount": 163.35, "intent": {"id": "int7d605096-6146-438f-a748-3b5a40e8f345", "action": "UPDATED", "reason": "Amount update from VISA "}}
7	2025-05-31 04:06:01.555	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	U	{"intent": {"id": "intab754e4a-0ba7-4e66-a9fd-0f1991fe5929", "action": "EXPENSE_RULE_APPLIED", "reason": null}, "expense_rule_id": "erfcwZgvvSrK"}
8	2025-05-31 04:05:56.404	{"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}	I	{"id": "tx5Kiy3mJRGe", "org_id": "orsxsebzGTJi", "created_at": "2025-05-31 04:05:56.25085+00", "created_by": {"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}, "updated_by": {"name": null, "roles": null, "org_id": null, "scopes": null, "tpa_id": "SYSTEM", "user_id": "SYSTEM", "tpa_name": "SYSTEM", "created_at": null, "employee_id": "SYSTEM", "written_from": "platform-api", "allowed_CIDRs": null, "cluster_domain": null, "proxy_employee_id": null}, "user_id": "usFLQHPZsZsC", "category_id": 313954, "source_account_id": "accGFT4dMSOyT", "claim_amount": 155.58, "currency": "USD", "spent_at": "2025-05-29 00:00:00+00", "merchant": "WAL-MART", "source": "CORPORATE_CARD", "is_reimbursable": false, "travel_classes": [], "locations": [], "custom_fields": [], "state": "DRAFT", "amount": 155.58, "seq_num": "E/2025/05/T/944", "intent": {"id": "int43f6284a-c649-4dcf-9b9c-ff2c88bc35a1", "action": "CREATED", "reason": null}, "split_group_id": "tx5Kiy3mJRGe", "missing_mandatory_fields": {"amount": false, "receipt": false, "currency": false, "expense_field_ids": [289132, 289136, 289138]}, "creator_user_id": "SYSTEM_CORPORATE_CARD", "is_auto_merge_blocked": false, "auto_merged_expense_ids": [], "accounting_export_summary": {}, "manually_merged_expense_seq_nums": []}
